,well,celltype,channel.1,channel.2,channel.3,channel.4,experiment,marker.1,marker.2,marker.3,marker.4,media.siRNA,media.treatment,rep,siRNA,time.RNAi,time.treatment,treatment.1,treatment.2,treatment,G1,n,mad_nucleus.median.1,mad_nucleus.mad.1,mad_nucleus.logmean.1,mad_nucleus.logsd.1,median_nucleus.median.1,median_nucleus.mad.1,median_nucleus.logmean.1,median_nucleus.logsd.1,mean_nucleus.median.1,mean_nucleus.mad.1,mean_nucleus.logmean.1,mean_nucleus.logsd.1,std_nucleus.median.1,std_nucleus.mad.1,std_nucleus.logmean.1,std_nucleus.logsd.1,max_nucleus.median.1,max_nucleus.mad.1,max_nucleus.logmean.1,max_nucleus.logsd.1,sum_nucleus.median.1,sum_nucleus.mad.1,sum_nucleus.logmean.1,sum_nucleus.logsd.1,length_nucleus.median.1,length_nucleus.mad.1,length_nucleus.logmean.1,length_nucleus.logsd.1,mad_halo.median.1,mad_halo.mad.1,mad_halo.logmean.1,mad_halo.logsd.1,median_halo.median.1,median_halo.mad.1,median_halo.logmean.1,median_halo.logsd.1,mean_halo.median.1,mean_halo.mad.1,mean_halo.logmean.1,mean_halo.logsd.1,std_halo.median.1,std_halo.mad.1,std_halo.logmean.1,std_halo.logsd.1,max_halo.median.1,max_halo.mad.1,max_halo.logmean.1,max_halo.logsd.1,sum_halo.median.1,sum_halo.mad.1,sum_halo.logmean.1,sum_halo.logsd.1,length_halo.median.1,length_halo.mad.1,length_halo.logmean.1,length_halo.logsd.1,median_nucleus.div.median_halo.median.1,median_nucleus.div.median_halo.mad.1,median_nucleus.div.median_halo.logmean.1,median_nucleus.div.median_halo.logsd.1,mean_nucleus.div.mean_halo.median.1,mean_nucleus.div.mean_halo.mad.1,mean_nucleus.div.mean_halo.logmean.1,mean_nucleus.div.mean_halo.logsd.1,mad_nucleus.median.2,mad_nucleus.mad.2,mad_nucleus.logmean.2,mad_nucleus.logsd.2,median_nucleus.median.2,median_nucleus.mad.2,median_nucleus.logmean.2,median_nucleus.logsd.2,mean_nucleus.median.2,mean_nucleus.mad.2,mean_nucleus.logmean.2,mean_nucleus.logsd.2,std_nucleus.median.2,std_nucleus.mad.2,std_nucleus.logmean.2,std_nucleus.logsd.2,max_nucleus.median.2,max_nucleus.mad.2,max_nucleus.logmean.2,max_nucleus.logsd.2,sum_nucleus.median.2,sum_nucleus.mad.2,sum_nucleus.logmean.2,sum_nucleus.logsd.2,length_nucleus.median.2,length_nucleus.mad.2,length_nucleus.logmean.2,length_nucleus.logsd.2,mad_halo.median.2,mad_halo.mad.2,mad_halo.logmean.2,mad_halo.logsd.2,median_halo.median.2,median_halo.mad.2,median_halo.logmean.2,median_halo.logsd.2,mean_halo.median.2,mean_halo.mad.2,mean_halo.logmean.2,mean_halo.logsd.2,std_halo.median.2,std_halo.mad.2,std_halo.logmean.2,std_halo.logsd.2,max_halo.median.2,max_halo.mad.2,max_halo.logmean.2,max_halo.logsd.2,sum_halo.median.2,sum_halo.mad.2,sum_halo.logmean.2,sum_halo.logsd.2,length_halo.median.2,length_halo.mad.2,length_halo.logmean.2,length_halo.logsd.2,median_nucleus.div.median_halo.median.2,median_nucleus.div.median_halo.mad.2,median_nucleus.div.median_halo.logmean.2,median_nucleus.div.median_halo.logsd.2,mean_nucleus.div.mean_halo.median.2,mean_nucleus.div.mean_halo.mad.2,mean_nucleus.div.mean_halo.logmean.2,mean_nucleus.div.mean_halo.logsd.2,mad_nucleus.median.3,mad_nucleus.mad.3,mad_nucleus.logmean.3,mad_nucleus.logsd.3,median_nucleus.median.3,median_nucleus.mad.3,median_nucleus.logmean.3,median_nucleus.logsd.3,mean_nucleus.median.3,mean_nucleus.mad.3,mean_nucleus.logmean.3,mean_nucleus.logsd.3,std_nucleus.median.3,std_nucleus.mad.3,std_nucleus.logmean.3,std_nucleus.logsd.3,max_nucleus.median.3,max_nucleus.mad.3,max_nucleus.logmean.3,max_nucleus.logsd.3,sum_nucleus.median.3,sum_nucleus.mad.3,sum_nucleus.logmean.3,sum_nucleus.logsd.3,length_nucleus.median.3,length_nucleus.mad.3,length_nucleus.logmean.3,length_nucleus.logsd.3,mad_halo.median.3,mad_halo.mad.3,mad_halo.logmean.3,mad_halo.logsd.3,median_halo.median.3,median_halo.mad.3,median_halo.logmean.3,median_halo.logsd.3,mean_halo.median.3,mean_halo.mad.3,mean_halo.logmean.3,mean_halo.logsd.3,std_halo.median.3,std_halo.mad.3,std_halo.logmean.3,std_halo.logsd.3,max_halo.median.3,max_halo.mad.3,max_halo.logmean.3,max_halo.logsd.3,sum_halo.median.3,sum_halo.mad.3,sum_halo.logmean.3,sum_halo.logsd.3,length_halo.median.3,length_halo.mad.3,length_halo.logmean.3,length_halo.logsd.3,median_nucleus.div.median_halo.median.3,median_nucleus.div.median_halo.mad.3,median_nucleus.div.median_halo.logmean.3,median_nucleus.div.median_halo.logsd.3,mean_nucleus.div.mean_halo.median.3,mean_nucleus.div.mean_halo.mad.3,mean_nucleus.div.mean_halo.logmean.3,mean_nucleus.div.mean_halo.logsd.3,mad_nucleus.median.4,mad_nucleus.mad.4,mad_nucleus.logmean.4,mad_nucleus.logsd.4,median_nucleus.median.4,median_nucleus.mad.4,median_nucleus.logmean.4,median_nucleus.logsd.4,mean_nucleus.median.4,mean_nucleus.mad.4,mean_nucleus.logmean.4,mean_nucleus.logsd.4,std_nucleus.median.4,std_nucleus.mad.4,std_nucleus.logmean.4,std_nucleus.logsd.4,max_nucleus.median.4,max_nucleus.mad.4,max_nucleus.logmean.4,max_nucleus.logsd.4,sum_nucleus.median.4,sum_nucleus.mad.4,sum_nucleus.logmean.4,sum_nucleus.logsd.4,length_nucleus.median.4,length_nucleus.mad.4,length_nucleus.logmean.4,length_nucleus.logsd.4,mad_halo.median.4,mad_halo.mad.4,mad_halo.logmean.4,mad_halo.logsd.4,median_halo.median.4,median_halo.mad.4,median_halo.logmean.4,median_halo.logsd.4,mean_halo.median.4,mean_halo.mad.4,mean_halo.logmean.4,mean_halo.logsd.4,std_halo.median.4,std_halo.mad.4,std_halo.logmean.4,std_halo.logsd.4,max_halo.median.4,max_halo.mad.4,max_halo.logmean.4,max_halo.logsd.4,sum_halo.median.4,sum_halo.mad.4,sum_halo.logmean.4,sum_halo.logsd.4,length_halo.median.4,length_halo.mad.4,length_halo.logmean.4,length_halo.logsd.4,median_nucleus.div.median_halo.median.4,median_nucleus.div.median_halo.mad.4,median_nucleus.div.median_halo.logmean.4,median_nucleus.div.median_halo.logsd.4,mean_nucleus.div.mean_halo.median.4,mean_nucleus.div.mean_halo.mad.4,mean_nucleus.div.mean_halo.logmean.4,mean_nucleus.div.mean_halo.logsd.4
1,B3,HCEC,DAPI,FITC,TRITC,Cy5,TI10,Hoechst,Smad23,Smad4,None,RPMI1640+5%FBS+Optimem,RPMI1640+5%FBS,1,scramble,48hrs,60min,ctrl,ctrl,ctrl+ctrl,0.704225352112676,500,68.846,19.6021959,4.25402018331099,0.304194458274734,482.5,80.0604,6.17852502232657,0.176528322760454,470.87,75.39021,6.15615083384457,0.167527969929995,87.0435,27.1960731,4.47961591803645,0.306194285641594,677,126.021,6.53145691363418,0.192844446299603,262730,27665.316,12.4735209508207,0.0989995481928908,550,78.5778,6.31736859429358,0.148550602156274,46.0845,6.0304755,3.80742100259725,0.162702504307392,59,13.71405,4.08431991600534,0.214159462921999,78.773,13.1543685,4.3636022440627,0.159201232801084,58.2785,6.0082365,4.03989754432415,0.17142183009995,256,1.4826,5.53309867982357,0.22559886171839,34172,5830.3245,10.4425044054824,0.164289140979295,436,29.652,6.07890266322395,0.0714374274673422,8.21883289124668,2.49670917764652,2.09420510632123,0.280365185660709,6.03987980524797,1.45580838717677,1.79254858978186,0.228289129095024,22.553,6.4077972,3.14333194123705,0.299642437908078,167,50.4084,5.10144027981345,0.3055460307069,167.905,48.859083,5.10685074609047,0.300545775638047,28.51,8.2113801,3.36728361979769,0.294958675666159,264,72.6474,5.56023772250823,0.267665977990044,91984.5,33374.0673,11.4242201933206,0.354963437848821,550,78.5778,6.31736859429358,0.148550602156274,31.1045,10.3596675,3.45781295296143,0.331853643679185,165,44.478,5.08972667329614,0.281737538878164,167.21,45.945774,5.10146024628658,0.276854952757977,38.6725,11.9482734,3.67303283869194,0.323550937127472,293,74.13,5.66830729477739,0.267097745892133,72010.5,20166.3252,11.1796878703058,0.290212543010461,436,29.652,6.07822787872929,0.0740335940397127,1.01201472073892,0.151676129032258,0.0117136065173005,0.183626160882872,1.00221630516689,0.151078077535355,0.00539049980388892,0.17206449301229,58.215,13.8645339,4.05225039548003,0.269348008567338,278,59.304,5.59722191356173,0.256156658863839,274.755,57.569358,5.58700428522061,0.24669268853056,73.3065,16.8756945,4.27338694287149,0.263684623852792,500,103.782,6.19411963901108,0.246160896045319,150535,45656.667,11.904368520562,0.316050748959061,550,78.5778,6.31736230498022,0.148544754841203,29.5285,5.6383278,3.40097297618918,0.213920009053391,127,31.1346,4.83096789823586,0.248002956024677,129.9,30.919623,4.8544371113329,0.238967492926502,37.286,7.1883861,3.63921014826681,0.217276445481412,263,54.1149,5.61102569948187,0.26576851328296,56247.5,14253.7164,10.9330383350566,0.253892136288482,436,29.652,6.07860098182879,0.072128598632201,2.18412883979682,0.450450169082126,0.766254015325876,0.261374489775952,2.10750137927878,0.413143698789308,0.73256717388771,0.246824288010124,13.44,3.4892991,2.58892466008213,0.26328771956538,63,19.2738,4.10664027671,0.330413702785747,64.1535,19.533255,4.12028047178406,0.323616102352146,16.955,4.3380876,2.81995011100307,0.2611164389703,123,34.0998,4.81178425740129,0.304638074763446,35510,14384.9265,10.4373508204774,0.389988489831855,550,78.5778,6.31707019705629,0.148466958284617,14.1555,3.4507515,2.65444686680451,0.273293778781152,56,14.826,3.99476289205053,0.28250098805653,56.844,15.0654399,4.01646168382914,0.276292195187127,17.805,4.1927928,2.88421047454659,0.280311979814025,120,28.1694,4.78172142608649,0.321704792747333,24820.5,6948.9462,10.0947183237338,0.293049708709393,435,31.1346,6.07825689642493,0.0714576973442743,1.125,0.2118,0.111877384659464,0.223858782210418,1.11597494555284,0.210052938495502,0.103818787954923,0.214184834988432
2,B4,HCEC,DAPI,FITC,TRITC,Cy5,TI10,Hoechst,Smad23,Smad4,None,RPMI1640+5%FBS+Optimem,RPMI1640+5%FBS,1,Smad4,48hrs,60min,ctrl,ctrl,ctrl+ctrl,0.724662162162162,429,76.423,26.879538,4.34874534041642,0.335433463418946,515,108.2298,6.24717799520185,0.199383025833893,507.96,98.8449419999999,6.23223838158346,0.185654416988815,97.424,35.5023396,4.58058322219307,0.33918300119667,760,176.4294,6.64258966023152,0.213188879453938,257350,24403.596,12.45583385629,0.0974445074559898,498,85.9908,6.22359325189647,0.167750270133894,44.52,4.26395760000001,3.81512234240265,0.141996671871608,45,10.3782,3.82601007886633,0.220589602763322,68.857,10.0431324,4.24941060390224,0.148234307829143,57.67,4.03860239999999,4.08652872744443,0.154554428621194,256,1.4826,5.6119143144617,0.22929709283981,28812,5353.6686,10.2868957612681,0.177558307551485,416,35.5824,6.03748528078518,0.0784127405397309,11.4821428571429,3.75805657894737,2.42116791633552,0.294407592562506,7.3719400918759,1.92660154626171,1.98282777768122,0.240908273451413,29.382,8.1483696,3.40497974504085,0.340785280123198,224,62.2692,5.41649401827739,0.294453258620759,225.92,60.252864,5.41977765819953,0.290525948124851,36.719,10.2180792,3.62891879800517,0.332681745578582,342,84.5082,5.84756696664227,0.267601493399165,115170,38962.728,11.643372395571,0.340941640619925,498,85.9908,6.22359325189647,0.167750270133894,41.623,13.4382864,3.76609603552008,0.365473872745736,209,51.891,5.34704165359014,0.283054849908811,212.25,52.85469,5.35388125156021,0.279792665982576,51.285,15.4427616,3.97376211936943,0.347787335834507,367,84.5082,5.91157849185135,0.249589043501972,88141,23171.5554,11.3913150530662,0.285735009047677,416,35.5824,6.03743185973323,0.07838419804703,1.05587668593449,0.160559710050345,0.0694523646872567,0.156566486091567,1.06361154158365,0.161436529930498,0.0658964066393179,0.146758082276054,59.483,14.9030952,4.10015551148951,0.255305654527767,314,80.0604,5.73985683662057,0.23346695653161,304.23,72.172968,5.72186056266371,0.225927403970045,73.301,17.4235152,4.31009914044521,0.243924533719742,509,109.7124,6.23107371619626,0.21085473840347,152790,48940.626,11.9454567667971,0.31818433447488,498,85.9908,6.22359325189647,0.167750270133894,34.532,9.3833754,3.57223767431405,0.292736267086756,160,41.5128,5.07419014596278,0.257256259811222,161.97,41.73519,5.08528293177058,0.24829904583519,43.306,11.6102406,3.7983031676861,0.292213353885797,303,65.2344,5.73643842397103,0.253466470476308,67498,18864.6024,11.1226948121176,0.271121315852586,416,35.5824,6.03741088918912,0.0783688173979818,1.93548387096774,0.325710233592881,0.665666690657787,0.175321004169818,1.88473035502232,0.295971472420552,0.636577630893137,0.164953502893891,13.455,2.8302834,2.62546498564455,0.232085076799374,72,20.7564,4.26325173118178,0.281005603940903,72.477,20.4331932,4.27279891518484,0.27569988488037,17.067,3.765804,2.86184668532871,0.24660499887985,132,32.6172,4.90169355426519,0.294210557906897,36177,13042.4322,10.4963819513598,0.343926883349981,498,85.9908,6.22358292264225,0.167758911975414,16.05,4.2120666,2.81606298329283,0.28239879693066,66,17.7912,4.18141723068783,0.260400504297241,66.945,18.5206392,4.19678660703521,0.25370186815236,20.055,4.9607796,3.03689609859368,0.280224048552643,135,29.652,4.91735400365569,0.27121558974449,27643,8387.0682,10.2339097349448,0.273063936320972,416,35.5824,6.03712327707198,0.0784238904035332,1.08074534161491,0.149970186335404,0.0818345004939573,0.146914497147112,1.07945938184298,0.147619468058913,0.0760123081496313,0.142269444654955
3,B5,HCEC,DAPI,FITC,TRITC,Cy5,TI10,Hoechst,Smad23,Smad4,None,RPMI1640+5%FBS+Optimem,RPMI1640+5%FBS,1,scramble,48hrs,60min,TGFB3,ctrl,TGFB3+ctrl,0.727011494252874,506,64.438,19.4695032,4.18849723022936,0.304480520335151,470.25,88.956,6.14900772964593,0.185424617673957,464.145,84.849198,6.13408440276906,0.175272152594508,81.549,26.4028821,4.42219734907547,0.309932764651228,672.5,134.1753,6.52537264165431,0.194020017493303,260790,30882.558,12.4645877870169,0.0997642080148443,563,81.543,6.33050135184423,0.143082696753383,43.985,6.2632437,3.76205054361403,0.188075474609768,46,10.3782,3.84685482275066,0.226380139280956,68.55,10.4953254,4.23120774210468,0.176815365918776,57.1415,6.6531675,4.02459996012178,0.197520533220831,256,1.4826,5.54877246878889,0.255402164146184,29653,5348.4795,10.3169436018881,0.189833804379467,440,29.652,6.0857356526317,0.0695349463333231,10.2111111111111,3.02531519296531,2.30215290689527,0.282476975152517,6.82879562491409,1.67592577797356,1.90287666066438,0.240761347079878,90.945,29.755782,4.46378823920609,0.387741972383109,512.5,154.56105,6.19928799099705,0.369933919087601,497.01,144.694347,6.16871137914993,0.359011705154329,113.38,37.4556651,4.68494881812825,0.385583950811083,742.5,210.5292,6.57383990256035,0.328162796528807,278465,101350.536,12.4992154950395,0.408651873772529,563,81.543,6.33050135184423,0.143082696753383,38.1405,11.5583496,3.65144049497431,0.327963103262231,130.5,37.43565,4.87970705866473,0.291378745284295,140.405,36.449721,4.96425352071463,0.260679168451441,52.0575,16.8430773,3.9658300057407,0.343408766539622,387.5,107.4885,5.96143209368078,0.283990927177056,61738,16603.6374,11.0499933837835,0.278520199109925,440,29.652,6.08573993494017,0.0695379540908609,3.90622859100251,1.51144025413335,1.31958093233232,0.446254985842468,3.52794675253894,1.15538529599457,1.20445785843529,0.396192799845464,84.542,19.3953732,4.40638373262832,0.282193586445688,372,80.8017,5.89765244290854,0.257039236063871,364.445,72.86979,5.88016008213302,0.246794085186842,104.9,23.7875757,4.62615915010426,0.281394455450597,653.5,120.0906,6.46109959493268,0.245211952597712,201405,56746.515,12.2106639344609,0.317222205688116,563,81.543,6.33050135184423,0.143082696753383,30.433,6.3069804,3.43092702359229,0.21115653240574,123,25.2042,4.80764200877392,0.2251673896862,127.555,25.9455,4.84435650406314,0.21438450821489,39.4255,8.8407438,3.68974941001881,0.219214570525703,285,63.0105,5.67881885357165,0.232361165152359,55551.5,12398.2425,10.9299870292502,0.230359665032021,440,29.652,6.08563041458637,0.0695003438073427,3.03667720029584,0.616939203125,1.09001043413462,0.255492143501419,2.87430023384676,0.543975450970755,1.03580357806988,0.236704038750694,23.048,9.8681856,3.13917182773522,0.403130329527498,104.5,42.2541,4.63064562442772,0.413712628198586,102.95,41.1903345,4.62469205954252,0.400412705646658,28.418,12.2396043,3.35096152163791,0.397336471469472,184,68.1996,5.21889547993893,0.366274374403658,57740,25067.0595,10.9550456434208,0.461476918274646,563,81.543,6.33035433872945,0.143214079970567,13.392,3.3239892,2.60458915644505,0.250216019688467,49,13.3434,3.8755312154738,0.265974641767335,50.4045,13.6725372,3.9086433422386,0.260670378359328,16.872,4.3558788,2.84599704680389,0.262552474295369,113,29.652,4.74197463451952,0.289638559032439,22140,6487.1163,9.99343168426993,0.279225524026838,438.5,29.652,6.08478830995579,0.0692045607712512,2.20620204603581,0.723884384221916,0.755114408953916,0.365239222228627,2.12254968837433,0.646906820972109,0.716048717303919,0.341585492696967
4,B6,HCEC,DAPI,FITC,TRITC,Cy5,TI10,Hoechst,Smad23,Smad4,None,RPMI1640+5%FBS+Optimem,RPMI1640+5%FBS,1,Smad4,48hrs,60min,TGFB3,ctrl,TGFB3+ctrl,0.675471698113208,358,75.2275,26.8988118,4.30366715139356,0.328531789475441,503.75,104.5233,6.21556778424687,0.195578494212238,497.405,98.570661,6.20045183617877,0.183592449497847,93.758,34.4052156,4.53294496619995,0.334547004935878,737.5,171.9816,6.61066466072362,0.218795524666086,251130,24744.594,12.4312925453244,0.0987406168566805,499.5,80.8017,6.23083996295108,0.161035990123797,44.8865,4.4670738,3.82458256005726,0.123093659396904,46,10.3782,3.85183969101168,0.213821994832891,69.555,10.2973983,4.26000736343143,0.135943992233272,58.0285,4.4003568,4.0848444169926,0.123312712288126,256,1.4826,5.58672104312263,0.170508181341955,29396,5667.9798,10.3018610434071,0.172425003320782,418,32.6172,6.04185357462681,0.0753893655173681,10.7083190394511,3.17516497389813,2.36372809323519,0.292595844228408,7.04459033316498,1.85816450495631,1.94044447274734,0.244714092265831,41.6475,16.7985993,3.76614714236491,0.428961587773694,307.5,87.4734,5.73463956893231,0.331755088352086,305.36,83.277642,5.72553699086989,0.325149864251711,51.816,20.6956134,3.98231834155529,0.424267314951104,438.5,121.5732,6.10489838924831,0.320985679679453,156435,57109.752,11.9563798648646,0.40384482860938,499.5,80.8017,6.23083996295108,0.161035990123797,40.725,12.6028413,3.71447260416721,0.310509633431802,181,49.6671,5.20290457913207,0.286856474859832,183.605,48.377238,5.22070948185494,0.276903448571488,50.4665,14.7429744,3.9372828799759,0.298151585423296,349.5,82.2843,5.86374755054889,0.2392049030066,75718,21588.1386,11.262255640802,0.297717006617034,418,32.6172,6.04154685544617,0.0755882352763578,1.56240202275601,0.515438088475931,0.531734989800239,0.386677412498085,1.56795958537004,0.486510572298909,0.504827509014958,0.356192845023865,63.9385,14.247786,4.15406493649824,0.227545709015875,321,63.38115,5.76740359395974,0.204671723921159,315.62,60.326994,5.74673818583933,0.197763623299879,78.7875,17.2433793,4.36152289844023,0.214846988617369,528,84.5082,6.26113831186702,0.179105804092444,159115,42965.748,11.9775798957426,0.284275891850197,499.5,80.8017,6.23083996295108,0.161035990123797,34.626,9.2595783,3.553510367337,0.24270283084427,159.5,40.7715,5.05789659696443,0.239502873428017,160.225,38.317797,5.06748380257548,0.230744998781826,43.6875,10.6791678,3.78402602057473,0.235917099857554,307,58.5627,5.73606368429073,0.221099635213426,66417.5,17603.6511,11.1091112459426,0.258280602441443,418,32.6172,6.04162702686315,0.0755846022173736,2.04354397394137,0.366559347771969,0.709506996995307,0.175801156385944,1.98818555253469,0.320825443403675,0.679254383263847,0.163503026473368,15.1955,3.8599491,2.72652997461741,0.252578207030816,80,20.7564,4.38163802385353,0.276779746735305,79.9925,20.2938288,4.38794538084419,0.271956757598201,19.054,4.7495091,2.95493198863122,0.257893908295506,143.5,33.3585,4.98222987878088,0.27134616495584,40344.5,12065.3988,10.6187857388348,0.334585198909223,499.5,80.8017,6.23083996295108,0.161035990123797,15.449,3.5752899,2.76999764897459,0.244203617338944,62,16.3086,4.12573230194567,0.245523958155069,62.8605,15.0372705,4.14118101554622,0.239192382219171,19.408,4.4974671,2.9914187726467,0.236054908877407,127,26.6868,4.85973436192081,0.230183581020049,26213.5,6407.7972,10.182541628921,0.265687967785016,417.5,31.8759,6.04136072793824,0.0754290821588677,1.25890957446809,0.236181627906977,0.25590572190786,0.215310560442887,1.25823973111422,0.224551532015752,0.246764365297975,0.207028190606214
5,B7,HCEC,DAPI,FITC,TRITC,Cy5,TI10,Hoechst,Smad23,Smad4,None,RPMI1640+5%FBS+Optimem,RPMI1640+5%FBS,1,scramble,48hrs,60min,ctrl,BMP4,ctrl+BMP4,0.692667706708268,444,61.494,19.0061907,4.14277159553305,0.309603591101869,422,80.0604,6.04768223600106,0.193354156668941,415.575,74.248608,6.02665826942182,0.181171890744693,79.1725,24.8594955,4.38986749534399,0.316695360240434,615.5,113.4189,6.43193081696523,0.205627541308192,252180,32224.311,12.4265352900465,0.114533803181831,600,87.4734,6.39987469299597,0.148292238099322,31.721,3.1824009,3.47396812955264,0.147841538757845,36.5,9.6369,3.61150463254911,0.256075729263261,53.2245,9.0208797,3.99391402797028,0.171433764069655,41.502,3.1193904,3.75440307666063,0.165696683026224,191,1.4826,5.32377243963368,0.250250334397626,24005,4414.4415,10.1070944418568,0.190095917452249,451.5,30.3933,6.11318066834665,0.0703595618532824,11.5686090225564,3.45942624789862,2.43617760345195,0.295164146399598,7.57977693925995,1.63246883098388,2.03274424145154,0.235444529371163,22.8875,5.8992654,3.17380303224131,0.305230904277411,188,59.304,5.22048618664055,0.337010627454863,189.235,59.889627,5.22366950803183,0.329303377950563,28.5195,7.2980985,3.39755920831602,0.303004575808799,281.5,79.3191,5.63144489043601,0.287812766869069,112080,38763.3183,11.623546852526,0.358868239964652,600,87.4734,6.39987469299597,0.148292238099322,30.979,9.9371265,3.45514543636653,0.336266915216318,172.75,54.48555,5.13079500314871,0.326438893910186,174.555,54.1149,5.14197950268936,0.32021027583182,38.4275,11.5509366,3.66707337685401,0.322542190636647,293,80.0604,5.67575112624326,0.271165597206228,78195,25780.9314,11.2549125579975,0.325510026895056,451,31.1346,6.11293294016934,0.0704107201777087,1.10332556141858,0.137757944233625,0.0896911834918427,0.189413245466342,1.09675466870782,0.136681483198057,0.0816900053424768,0.172954759841571,64.5485,16.5072684,4.15344367211792,0.29806199113892,309.5,72.6474,5.69793190429205,0.299552929409041,299.31,67.154367,5.67309634594392,0.285726480294182,79.8975,19.7838144,4.36516709203855,0.29155330901538,508.5,101.5581,6.21720577734283,0.255047076707198,177760,51935.478,12.072973665943,0.331156293819,600,87.4734,6.39987469299597,0.148292238099322,25.6405,6.0371472,3.26109937775294,0.258178791651898,123,37.065,4.8021822622633,0.321360764566643,126.555,37.569084,4.82582310093022,0.315000059716815,32.3245,7.3381287,3.50141786549657,0.260798938258171,246,57.8214,5.50580954165279,0.267990147682505,56565,16754.8626,10.9388987642316,0.321399401623805,451.5,30.3933,6.11307496291731,0.0703044753412618,2.50196850393701,0.571889465218717,0.895749642028746,0.291519668507222,2.38562239226886,0.501539956914911,0.847273245013702,0.271032471427061,14.758,3.9185118,2.70222461466345,0.25394357789148,74,23.7216,4.27041367997304,0.339753658332158,75.2455,22.7920098,4.28004538938092,0.330680142919061,18.3375,4.6931703,2.92462413991966,0.255902340887002,134.5,37.8063,4.89654186218931,0.281372678177521,44372,17123.2887,10.6797237519172,0.372604058273169,600,87.4734,6.39967841264138,0.148146536807738,13.9325,3.306198,2.64255571590983,0.253859972385786,58,16.3086,4.04573290660519,0.289958668152921,58.6245,16.5762093,4.0631354493528,0.285538861449399,17.4475,4.1712951,2.86663015430167,0.250460806301305,116.5,27.4281,4.76135644973193,0.260665094837706,26600,7865.193,10.1758633899626,0.293441508420558,450,29.652,6.11272834800159,0.0703550090828973,1.27518593644354,0.238203456256443,0.224680773367857,0.243086915871299,1.26381657987379,0.232231465460199,0.216909940028119,0.231729272301173
